Wed Jun  1 20:12:41 2022    hell/b577a3cf-0f4f-401a-9855-10bb4368bf56.prof

         27508 function calls (27290 primitive calls) in 0.115 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       44    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/abc.py:137(__instancecheck__)
       30    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/unittest/mock.py:459(_mock_add_spec)
        7    0.000    0.000    0.000    0.000 /opt/python/pynamodb/attributes.py:587(serialize)
       36    0.000    0.000    0.000    0.000 /opt/python/botocore/auth.py:196(<genexpr>)
        6    0.000    0.000    0.000    0.000 /opt/python/botocore/auth.py:373(_inject_signature_to_request)
        6    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
       12    0.000    0.000    0.000    0.000 /opt/python/urllib3/util/timeout.py:174(clone)
       10    0.000    0.000    0.001    0.000 /var/lang/lib/python3.7/logging/__init__.py:1368(info)
        2    0.000    0.000    0.021    0.011 /opt/python/versioning.py:149(get_game_data)
       10    0.000    0.000    0.000    0.000 /opt/python/pynamodb/expressions/operand.py:35(_to_operand)
        6    0.000    0.000    0.003    0.001 /opt/python/pynamodb_patch.py:87(_sign_request)
        6    0.000    0.000    0.000    0.000 /opt/python/botocore/httpsession.py:245(_setup_ssl_cert)
       20    0.000    0.000    0.000    0.000 {built-in method utcnow}
       30    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/hmac.py:142(new)
       48    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/http/client.py:1285(<genexpr>)
       24    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/logging/__init__.py:573(usesTime)
       60    0.000    0.000    0.000    0.000 {method 'translate' of 'bytes' objects}
       41    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        5    0.000    0.000    0.000    0.000 /opt/python/pynamodb/models.py:266(__init__)
        7    0.000    0.000    0.000    0.000 /opt/python/pynamodb_patch.py:166(<listcomp>)
        6    0.000    0.000    0.000    0.000 /opt/python/botocore/awsrequest.py:544(__init__)
       42    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/email/message.py:479(set_raw)
       18    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
       60    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/http/client.py:1006(_output)
       24    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/logging/__init__.py:418(usesTime)
        7    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        3    0.000    0.000    0.041    0.014 /opt/python/pynamodb/connection/table.py:203(query)
